chisq,a11,a12,a13,a22,a23,a33,alpha,beta,r1,r2,bg,ct
27.20136233136637,6.034105927592854,10.296388910252606,-0.2448935301930983,13.188601202281657,-119.35370238399602,-2.308512744779199,246.2904432736839,0.012336,1.0,1.0,0.0,-0.11522106129098193
28.201351751589936,4.443375048946722,7.7227071735352455,-1.027854954181151,9.583027339683657,-159.25539754657865,-1.6031486908918215,268.2587920358688,0.012336,1.0,1.0,0.0,-0.1030965001297213
28.2014012092348,8.245658705916918,13.529264947178898,0.6682295040502646,17.288595963545703,-68.49547479096616,-2.5440141437669053,244.61890402002854,0.012336,1.0,1.0,0.0,-0.07068029734204911
28.201362642951487,4.558773975597304,7.523807056607766,-1.234821902196892,9.106114912119633,-167.92042087706795,-1.3360858506069633,292.0125346263944,0.012336,1.0,1.0,0.0,-0.024462253902211906
28.20139247728803,8.128802860056382,13.690528375600021,0.9262848223715767,17.774751060446732,-54.58909208012135,-2.6427243298523497,232.9129556272298,0.012336,1.0,1.0,0.0,-0.12012133531145497
28.201314695811853,5.35968963532855,8.48511914825092,-1.5386357563992938,9.287456386272485,-179.1409018958382,-0.812325817977642,288.45319780481515,0.012336,1.0,1.0,0.0,0.0054684269229078875
28.201291321170018,7.266473831501105,12.626825525514807,1.6100082127778959,17.498542241381966,-7.950068606470296,-3.11561464282556,230.0176186907592,0.012336,1.0,1.0,0.0,-0.14877902567878976
28.20100320932483,4.75608184161079,7.7460533733410655,-1.4279512186461887,8.77759802739094,-175.17007326541363,-0.963365138021886,291.4736829654916,0.012336,1.0,1.0,0.0,-0.014043143252367218
28.232565700507045,8.06544189274317,13.690496952533369,1.1737250357918898,18.105131425431065,-38.83875840993022,-2.766095410706479,230.0656008654398,0.012336,1.0,1.0,0.0,-0.13341269521209104
28.20143750643724,5.402658980039723,8.658572892733137,-1.479478347742193,9.555589117848502,-181.1688110728323,-0.885879842121363,274.01622944791905,0.012336,1.0,1.0,0.0,-0.03346141759296489
28.201357879132523,7.191623049530292,12.470828811488136,1.5835835165154724,17.35529656346138,-6.196429003172241,-3.1418708297572073,232.30711893909074,0.012336,1.0,1.0,0.0,-0.14138715989522618
28.201388861022277,6.367766797892733,11.053174509540042,1.060471366492662,15.584267623156713,-37.071098309817216,-3.369157315464123,235.28818805310215,0.012336,1.0,1.0,0.0,-0.15042755550469739
28.228860519743282,5.52874810700921,8.862629268496331,-1.4987894435118416,9.626803720387963,-178.7616197971476,-0.7773800351342453,278.38099422150117,0.012336,1.0,1.0,0.0,-0.01564181111866353
28.201555901373794,5.411919133851859,8.399282824421373,-1.2104093738989266,10.101510185858782,-163.98763823467277,-1.4560609470374568,320.6514749801833,0.012336,1.0,1.0,0.0,0.08638463979269834
28.2014516867493,5.8624332742778575,10.836974309689024,0.12313577961739397,14.437439747525456,-106.03178640263194,-2.5817228895536655,198.87760695559354,0.012336,1.0,1.0,0.0,-0.3378150202135619
28.201394691650304,5.9629795690985175,9.177153775922203,-1.072617642565214,11.060091295320774,-157.05677444396375,-1.6131234986916307,316.28970905749827,0.012336,1.0,1.0,0.0,0.09552931037899838
28.201359972245875,4.443375048946722,7.722320046251028,-1.0283803391483235,9.580073573637243,-159.33521248329944,-1.6017207898912051,268.2518398826364,0.012336,1.0,1.0,0.0,-0.10310386563432164
28.20140907148296,4.559096201844453,7.523807056607766,-1.2362115598346115,9.10516533672947,-167.9837923742395,-1.3337229764492298,292.0201722241876,0.012336,1.0,1.0,0.0,-0.024425985425248764
28.2013637794581,8.130100210785185,13.690528375600021,0.9241025225286001,17.771690730316294,-54.710504005771284,-2.6419757066464173,232.9214453052681,0.012336,1.0,1.0,0.0,-0.12009132525041022
28.20136746552727,4.443375048946722,7.72226302098792,-1.029587226969821,9.578351905595817,-159.41130517394174,-1.6000707289413452,268.1165257522498,0.012336,1.0,1.0,0.0,-0.10350055711011857
28.201354360933852,5.360409579584154,8.488065438986492,-1.5386357563992938,9.290932762309984,-179.17140366617792,-0.8126288818653338,288.288771552868,0.012336,1.0,1.0,0.0,0.005008921437373581
28.201414657431418,8.245658705916918,13.528282274591493,0.6575825873034231,17.273228909578584,-69.18011350456081,-2.537022098197575,244.6393694626156,0.012336,1.0,1.0,0.0,-0.07062302212611848
28.201308372806594,7.257551193488021,12.613970859688775,1.6100082127778959,17.48540656968426,-7.870189115514677,-3.1178906239586657,230.04130147614126,0.012336,1.0,1.0,0.0,-0.14889022916552644
28.201390190809704,4.443375048946722,7.72289718930237,-1.029253804463628,9.579707545898378,-159.40410544298393,-1.600223336090921,268.0327435570324,0.012336,1.0,1.0,0.0,-0.10374280582896514
28.200980663991714,4.754971011856896,7.744667515036837,-1.4279840047601782,8.77759802739094,-175.187392934977,-0.9637071100305636,291.4782879796852,0.012336,1.0,1.0,0.0,-0.014099369118292349
28.201434424543926,5.2543012595850245,8.313923361399686,-1.520364284298769,9.109747533173728,-178.24452109870643,-0.8345461196729702,294.5158683481011,0.012336,1.0,1.0,0.0,0.017707997652040064
28.201472505826143,5.616533461679688,8.795428986525947,-1.506728008729395,9.587703412155914,-177.80400221235095,-0.8659375434982888,292.97626448503433,0.012336,1.0,1.0,0.0,0.0275624185517655
28.201366596491138,5.9258069695808455,9.232259944788208,-1.4585604206074392,10.091952176219467,-175.997427557327,-0.9403228450839216,290.6276234202231,0.012336,1.0,1.0,0.0,0.03133564075791817
28.201370723886537,6.206239395751042,9.651153901636672,-1.3891458687643894,10.612792433017463,-173.32197203612793,-1.0314401603825405,287.46993536894684,0.012336,1.0,1.0,0.0,0.030801273378238847
28.201307888829636,6.462916179492949,10.04573578530695,-1.3014449322950974,11.138709718386739,-169.76233976132195,-1.1361136725563492,284.68452999783625,0.012336,1.0,1.0,0.0,0.029673571780202412
28.201394300520924,6.703059113030083,10.429481660115734,-1.2012260046976158,11.672379404460866,-165.6808690492101,-1.2450758102158992,281.1507264363715,0.012336,1.0,1.0,0.0,0.025309513991952026
28.201393444902397,6.9287263754720865,10.800071586923963,-1.0865451680030622,12.212299380856829,-160.61622026997134,-1.3616281179862493,278.06511954785526,0.012336,1.0,1.0,0.0,0.02110333976008577
28.201461969035968,7.141188656142377,11.160948889554172,-0.9578892157215929,12.757550766496392,-154.7602494556605,-1.4815052548635903,274.86424410286094,0.012336,1.0,1.0,0.0,0.015706446802472462
28.217926177076922,7.3511040087863515,11.516139863308409,-0.8262015901630971,13.300435640725349,-148.64448084582668,-1.5945192984592218,271.8727682158356,0.012336,1.0,1.0,0.0,0.010541625178729419
28.201336672615447,7.525966604476929,11.840769866650845,-0.6637120029173612,13.855603646441265,-140.79520926224748,-1.730596051946372,268.5365288112008,0.012336,1.0,1.0,0.0,0.0029863263896138803
28.21702632569597,7.710450032655824,12.17199698073683,-0.5025252475505293,14.4076891234407,-132.70798431951943,-1.8507048606649772,265.64183749635407,0.012336,1.0,1.0,0.0,-0.0032284259066933108
28.201406240696034,7.857120650311547,12.477503134757756,-0.31335885347988524,14.97100097233332,-122.97348778383181,-1.9858025396861603,261.7942602438442,0.012336,1.0,1.0,0.0,-0.013902153534677664
28.20139198140876,8.117784527105432,13.050015002710367,0.11388201696095601,16.10659298627276,-99.97856496315727,-2.253049814445899,254.67017837729057,0.012336,1.0,1.0,0.0,-0.03484366605305572
28.201325485772987,8.245658705916918,13.519984414361083,0.6577211275291559,17.26467893868801,-69.10024944663729,-2.5393949249732253,245.06136479895997,0.012336,1.0,1.0,0.0,-0.06901589579959333
28.20154817989069,7.855787407380345,13.450225104879436,1.337548113512949,18.105131425431065,-27.523372874215397,-2.8773279995223318,227.89150315532765,0.012336,1.0,1.0,0.0,-0.14650750089908343
28.20130963673144,7.328309491902857,12.914145280939628,1.437238973637118,17.803967571360594,-20.460118057464825,-2.9959298709358264,218.7154079525045,0.012336,1.0,1.0,0.0,-0.1984258859447585
28.201442605064283,6.93614149481912,12.431459241762859,1.381622187723708,17.340139068163143,-23.23574250090519,-3.0491271047516095,214.67285991967418,0.012336,1.0,1.0,0.0,-0.22634183336768637
28.20145726979057,6.609810456946054,11.988202612333204,1.2796976005501042,16.83838402045677,-29.103562985885276,-3.080008019925047,212.47382189894304,0.012336,1.0,1.0,0.0,-0.24518348015781713
28.201325256565674,6.322228775162872,11.57296609659829,1.1436934788560034,16.313458453846707,-37.1428566547244,-3.089460377973718,211.54707729839004,0.012336,1.0,1.0,0.0,-0.2575023290370487
28.20136141976332,6.067014217264896,11.178036400504002,0.9952633188534918,15.78140895950531,-45.996061230824665,-3.0826277882929367,211.84511202996046,0.012336,1.0,1.0,0.0,-0.2634389975436167
28.201527916669445,5.834475641748813,10.796031092898609,0.8322051899380354,15.239065022608303,-55.70773887247833,-3.0605481679634092,213.0586574426463,0.012336,1.0,1.0,0.0,-0.26476412803509597
28.20138502337615,5.620998084096523,10.431877072445749,0.6603595933719106,14.689009004638198,-66.05995824685179,-3.0178900616504336,214.7955031247501,0.012336,1.0,1.0,0.0,-0.2636720708520364
28.201404392648605,5.424102481461551,10.078369838174076,0.47923797968497195,14.132801838027296,-76.95748691996384,-2.955987461338101,217.27213019484324,0.012336,1.0,1.0,0.0,-0.2590157151945859
28.20146444057543,5.244026459856118,9.735805600277834,0.29637437151768053,13.577636553632319,-87.66372432593273,-2.8781655234211034,220.703004214465,0.012336,1.0,1.0,0.0,-0.2501782068124222
28.201441676673454,5.077606860935936,9.408492953772948,0.1120630492082213,13.01822580681935,-98.52310440072114,-2.777190397114555,224.72231476859082,0.012336,1.0,1.0,0.0,-0.23898744366428254
28.20138042561897,4.924531194121467,9.088893129702809,-0.07759706591145399,12.455017464467176,-109.52344550517537,-2.6504791916992088,229.34478210750896,0.012336,1.0,1.0,0.0,-0.22552575469951844
28.201436685757074,4.78529141679776,8.778447063708809,-0.26441144284448725,11.888229954833607,-120.07219634025384,-2.5056246676916714,235.0148405620509,0.012336,1.0,1.0,0.0,-0.20825351161335853
28.20138374948231,4.5566083751605,8.200181903572252,-0.6398118835122909,10.742518406893963,-140.35420812735748,-2.1259330399686296,249.1100887730111,0.012336,1.0,1.0,0.0,-0.16448606000576932
28.20137876373982,4.443375048946722,7.72338400131624,-1.0295542365315473,9.579482838838944,-159.3893399878607,-1.6006246419663763,268.0337398657732,0.012336,1.0,1.0,0.0,-0.10380613155335155
28.201366042452282,4.569496761115109,8.147546811042817,-0.6207636185935208,10.727791670828745,-138.76801428028563,-2.2075050649390833,253.9841603053987,0.012336,1.0,1.0,0.0,-0.14713015764516427
28.20135211245427,4.888294310767149,8.800215549442648,-0.14436162829946464,12.073737076846356,-111.42513365496728,-2.7390863441463846,242.62267734214868,0.012336,1.0,1.0,0.0,-0.17490717129054315
